stkcode,headcount
'002609,836
'600844,836
'002304,836
'601999,835
'600791,835
'300183,834
'000919,833
'002521,833
'603357,832
'002561,832
'603260,832
'002567,831
'601369,831
'300004,831
'300366,830
'002911,830
'600613,830
'600038,829
'000429,829
'300099,829
'002186,828
'300425,826
'300096,826
'300208,824
'600062,823
'000096,823
'002196,822
'603778,822
'600766,822
'600225,820
'603556,820
'000809,819
'002317,819
'300708,818
'002153,816
'002327,816
'300458,815
'002103,814
'600012,813
'002472,813
'002066,813
'300451,813
'002274,812
'300252,812
'002026,811
'002933,811
'002184,811
'002468,810
'300194,809
'002676,809
'002084,808
'002059,808
'300145,807
'300091,806
'000967,806
'600510,806
'300340,806
'603336,805
'002687,804
'002198,803
'002882,803
'300748,803
'002363,803
'601231,802
'000633,802
'300466,802
'601801,802
'300030,802
'603332,800
'002818,799
'000925,799
'600644,797
'000544,796
'002895,796
'300267,795
'002189,793
'000045,792
'603650,792
'002020,792
'000978,792
'603916,791
'300597,790
'600826,790
'300322,790
'300344,789
'300025,788
'601965,788
'300471,787
'300356,787
'600560,787
'002268,787
'002309,786
'600232,786
'002916,786
'002786,786
'002545,785
'300100,785
'300599,784
'603116,784
'000501,783
'600469,783
'002332,781
'600238,781
'002549,781
'002743,781
'300674,781
'601098,781
'300506,780
'603885,780
'300067,780
'002094,780
'300444,779
'000030,779
'000828,779
'603013,779
'603881,778
'603901,778
'002478,778
'300278,778
'000635,777
'000551,777
'002671,776
'601038,775
'002942,775
'002536,774
'300187,774
'601595,773
'002492,773
'002346,772
'000550,772
'300746,771
'002349,771
'600814,770
'002343,770
'600273,769
'002282,769
'600281,769
'002028,769
'002616,769
'300392,768
'300284,768
'603012,767
'603676,766
'603069,765
'600370,765
'002238,765
'603015,765
'300459,764
'002815,764
'300327,764
'300142,763
'600483,763
'603026,763
'002692,761
'600735,761
'300124,761
'002675,761
'300601,760
'002582,758
'603818,758
'600054,758
'002105,757
'300084,757
'000619,757
'300291,756
'603800,755
'300212,754
'000608,753
'600375,753
'002216,753
